UserId,movieId,rating,timestamp
29,34,4,23-06-1996 20:31
29,42,3,24-06-1996 18:10
29,44,3,23-06-1996 20:38
29,46,3,24-06-1996 17:50
29,47,4,23-06-1996 20:31
29,50,4,23-06-1996 20:32
29,57,3,24-06-1996 17:51
29,60,4,24-06-1996 17:41
29,70,4,23-06-1996 20:44
29,93,3,24-06-1996 17:48
29,104,4,24-06-1996 17:46
29,110,5,23-06-1996 20:30
29,112,4,23-06-1996 20:56
29,122,3,24-06-1996 17:43
29,132,3,24-06-1996 17:46
29,135,3,24-06-1996 17:51
29,145,4,23-06-1996 20:46
29,147,3,23-06-1996 20:55
29,150,4,23-06-1996 20:25
29,151,3,23-06-1996 20:35
29,153,3,23-06-1996 20:26
29,157,3,24-06-1996 17:57
29,158,3,23-06-1996 20:37
29,159,4,24-06-1996 17:50
29,160,3,23-06-1996 20:33
29,161,4,23-06-1996 20:28
29,164,4,24-06-1996 17:49
29,165,4,23-06-1996 20:26
29,168,3,23-06-1996 20:38
29,170,3,23-06-1996 20:57
29,172,3,23-06-1996 20:37
29,173,4,23-06-1996 20:34
29,179,3,24-06-1996 18:03
29,185,3,23-06-1996 20:29
29,188,3,24-06-1996 17:55
29,191,3,24-06-1996 17:51
29,196,3,23-06-1996 20:35
29,204,4,23-06-1996 20:36
29,208,3,23-06-1996 20:29
29,216,5,24-06-1996 17:40
29,218,3,24-06-1996 17:37
29,224,4,23-06-1996 20:39
29,225,3,23-06-1996 20:31
29,231,3,23-06-1996 20:27
29,233,3,24-06-1996 17:45
29,234,3,24-06-1996 17:38
29,235,3,23-06-1996 20:36
29,237,4,24-06-1996 17:35
29,246,3,24-06-1996 17:35
29,248,3,24-06-1996 17:41
29,249,5,24-06-1996 17:41
29,250,3,24-06-1996 18:13
29,253,5,23-06-1996 20:29
29,255,3,24-06-1996 17:48
29,256,3,23-06-1996 20:38
29,266,4,23-06-1996 20:32
29,267,4,24-06-1996 17:43
29,271,3,24-06-1996 17:57
29,272,3,23-06-1996 20:42
29,273,4,24-06-1996 17:35
29,274,3,24-06-1996 17:53
29,277,3,23-06-1996 20:40
29,280,3,23-06-1996 20:59
29,282,4,23-06-1996 20:34
29,288,3,23-06-1996 20:30
29,292,5,23-06-1996 20:28
29,293,4,23-06-1996 20:36
29,294,3,24-06-1996 18:00
29,296,5,23-06-1996 20:25
29,300,2,23-06-1996 20:30
29,303,3,24-06-1996 17:40
29,312,2,24-06-1996 17:57
29,315,4,23-06-1996 20:34
29,316,3,23-06-1996 20:27
29,317,4,23-06-1996 20:31
29,318,5,23-06-1996 20:27
29,328,2,23-06-1996 20:58
29,329,3,23-06-1996 20:27
29,333,4,23-06-1996 20:39
29,339,3,23-06-1996 20:43
29,340,3,23-06-1996 20:58
29,344,3,23-06-1996 20:26
29,349,3,23-06-1996 20:26
29,351,3,24-06-1996 17:44
29,352,4,24-06-1996 17:59
29,353,3,23-06-1996 20:44
29,355,3,24-06-1996 17:37
29,356,5,23-06-1996 20:34
29,358,4,23-06-1996 20:45
29,362,4,24-06-1996 17:44
29,364,4,23-06-1996 20:33
29,365,4,23-06-1996 20:59
29,367,3,23-06-1996 20:34
29,368,4,24-06-1996 17:41
29,370,3,24-06-1996 17:42
29,371,1,24-06-1996 17:43
29,374,3,24-06-1996 17:52
29,377,4,23-06-1996 20:38
29,380,3,23-06-1996 20:25
29,382,3,24-06-1996 17:54
29,383,5,24-06-1996 17:45
29,405,3,24-06-1996 18:01
29,410,3,23-06-1996 20:30
29,413,3,24-06-1996 17:38
29,415,3,24-06-1996 17:46
29,416,3,24-06-1996 17:47
29,420,3,23-06-1996 20:32
29,428,5,24-06-1996 18:09
29,431,5,24-06-1996 17:38
29,432,4,23-06-1996 20:34
29,434,4,23-06-1996 20:28
29,435,3,23-06-1996 20:34
29,437,3,24-06-1996 17:44
29,442,4,23-06-1996 20:39
29,455,3,24-06-1996 17:47
29,457,3,23-06-1996 20:29
29,464,3,24-06-1996 17:59
29,466,3,24-06-1996 17:43
29,475,3,23-06-1996 20:59
29,480,5,23-06-1996 20:35
29,481,3,23-06-1996 20:58
29,482,3,24-06-1996 18:07
29,485,4,24-06-1996 17:42
29,491,3,24-06-1996 17:43
29,500,3,23-06-1996 20:40
29,502,3,24-06-1996 17:48
29,509,3,23-06-1996 20:39
29,514,2,24-06-1996 17:47
29,516,4,24-06-1996 18:03
29,519,3,24-06-1996 17:53
29,520,3,24-06-1996 17:44
29,524,4,24-06-1996 17:56
29,527,4,23-06-1996 20:40
29,529,4,24-06-1996 17:45
29,532,3,24-06-1996 17:50
29,533,3,24-06-1996 17:53
29,537,3,24-06-1996 17:56
29,542,4,24-06-1996 18:01
29,543,3,24-06-1996 17:49
29,546,3,24-06-1996 17:52
29,551,4,23-06-1996 20:42
29,552,4,24-06-1996 17:39
29,553,4,23-06-1996 20:34
29,555,5,23-06-1996 20:38
29,575,4,24-06-1996 18:00
29,585,3,24-06-1996 17:36
29,586,4,24-06-1996 17:36
29,587,3,23-06-1996 20:57
29,588,4,23-06-1996 20:26
29,589,4,23-06-1996 20:37
29,590,4,23-06-1996 20:25
29,592,4,23-06-1996 20:25
29,593,4,23-06-1996 20:29
29,594,4,24-06-1996 17:43
29,595,4,23-06-1996 20:27
29,596,5,23-06-1996 20:59
29,597,3,24-06-1996 17:35
29,610,4,24-06-1996 17:39
29,616,3,24-06-1996 17:43
29,648,4,23-06-1996 20:55
29,653,3,23-06-1996 20:44
29,711,3,24-06-1996 17:56
29,724,4,23-06-1996 20:44
29,733,5,23-06-1996 20:44
30,5,2.5,06-03-2008 08:22
30,163,1,06-03-2008 08:22
30,168,0.5,06-03-2008 08:23
30,225,2,06-03-2008 08:22
30,265,3,06-03-2008 08:23
30,466,3.5,06-03-2008 08:22
30,519,2,06-03-2008 08:47
30,555,1.5,06-03-2008 08:22
30,589,2.5,06-03-2008 08:48
30,596,5,06-03-2008 08:23
30,1061,4.5,06-03-2008 08:32
30,1215,2.5,06-03-2008 08:23
30,1234,2,06-03-2008 08:22
30,1240,3.5,06-03-2008 08:48
30,1372,2.5,06-03-2008 08:24
30,1376,3,06-03-2008 08:23
30,1909,2.5,06-03-2008 08:24
30,2018,3,06-03-2008 08:47
30,2238,4.5,06-03-2008 08:43
30,2324,5,06-03-2008 08:29
30,2699,2.5,06-03-2008 08:21
30,2985,3,06-03-2008 08:23
30,2986,2.5,06-03-2008 08:47
30,3147,5,06-03-2008 08:30
30,3527,3.5,06-03-2008 08:46
30,6378,2.5,06-03-2008 08:48
30,6537,2,06-03-2008 08:48
30,6893,2.5,06-03-2008 08:48
30,7885,2,06-03-2008 08:45
30,8810,3,06-03-2008 08:46
30,30707,4.5,06-03-2008 08:47
31,1,3,23-02-2015 23:18
31,110,5,23-02-2015 23:17
31,260,5,23-02-2015 23:17
31,364,3,25-02-2015 06:13
31,527,0.5,23-02-2015 23:19
31,588,3,25-02-2015 05:41
31,594,2.5,25-02-2015 06:13
31,616,4,25-02-2015 06:13
31,1196,5,23-02-2015 23:17
31,1197,3,23-02-2015 23:34
31,1207,0.5,23-02-2015 23:34
31,1210,5,23-02-2015 23:17
31,1214,0.5,23-02-2015 23:19
31,1270,4,23-02-2015 23:17
31,2096,2,25-02-2015 06:13
31,2571,4.5,24-02-2015 00:08
31,2959,2,23-02-2015 23:34
31,3300,5,23-02-2015 23:25
31,3483,4,23-02-2015 23:53
31,3555,3,23-02-2015 23:32
31,3615,3,23-02-2015 23:30
31,3624,3,23-02-2015 23:25
31,3671,5,23-02-2015 23:23
31,3751,4,24-02-2015 00:09
31,3793,4.5,23-02-2015 23:31
31,3916,4.5,23-02-2015 23:36
31,4016,4,23-02-2015 23:26
31,4022,2,23-02-2015 23:35
31,4232,4,23-02-2015 23:28
31,4299,3,23-02-2015 23:26
31,4306,4,23-02-2015 23:18
31,4343,4,23-02-2015 23:27
31,4366,4.5,23-02-2015 23:29
31,4386,3.5,23-02-2015 23:42
31,4638,4.5,23-02-2015 23:33
31,4700,4,23-02-2015 23:41
31,4734,0.5,23-02-2015 23:37
31,4816,1,23-02-2015 23:37
31,4886,4,23-02-2015 23:31
31,4887,3,24-02-2015 00:15
31,4890,2,24-02-2015 00:12
31,4896,5,23-02-2015 23:35
31,4990,4.5,24-02-2015 00:00
31,4993,5,23-02-2015 23:17
31,5110,4,23-02-2015 23:29
31,5218,4,23-02-2015 23:24
31,5254,4.5,23-02-2015 23:27
31,5267,4,23-02-2015 23:30
31,5299,0.5,23-02-2015 23:31
31,5313,3.5,24-02-2015 00:15
31,5349,2,23-02-2015 23:44
31,5378,5,23-02-2015 23:24
31,5389,4,24-02-2015 00:05
31,5444,5,23-02-2015 23:27
31,5463,4.5,23-02-2015 23:29
31,5504,4,23-02-2015 23:58
31,5574,5,23-02-2015 23:28
31,5621,4,24-02-2015 00:18
31,5669,0.5,23-02-2015 23:45
31,5679,0.5,23-02-2015 23:32
31,5785,4,23-02-2015 23:29
31,5804,3.5,24-02-2015 00:01
31,5816,5,23-02-2015 23:24
31,5903,5,23-02-2015 23:33
31,5952,5,23-02-2015 23:17
31,6156,4,23-02-2015 23:41
31,6218,5,23-02-2015 23:46
31,6297,4,23-02-2015 23:30
31,6333,4.5,23-02-2015 23:31
31,6365,4,23-02-2015 23:35
31,6377,3,23-02-2015 23:35
31,6385,3.5,24-02-2015 00:13
31,6539,5,23-02-2015 23:19
31,6565,1.5,23-02-2015 23:38
31,6566,4.5,24-02-2015 00:05
31,6753,4,24-02-2015 00:16
31,6754,5,23-02-2015 23:27
31,6863,1.5,23-02-2015 23:25
31,6880,0.5,23-02-2015 23:58
31,6889,4.5,24-02-2015 00:01
31,6934,3.5,23-02-2015 23:36
31,6936,1.5,23-02-2015 23:27
31,7153,5,23-02-2015 23:17
31,7293,2.5,23-02-2015 23:33
31,7317,5,24-02-2015 00:17
31,7324,4,23-02-2015 23:55
31,7373,4.5,23-02-2015 23:26
31,8360,3,23-02-2015 23:45
31,8361,0.5,23-02-2015 23:46
31,8368,5,23-02-2015 23:19
31,8371,5,23-02-2015 23:51
31,8376,0.5,23-02-2015 23:46
31,8464,2.5,23-02-2015 23:32
31,8528,0.5,23-02-2015 23:47
31,8533,1,24-02-2015 00:13
31,8622,0.5,23-02-2015 23:46
31,8636,1.5,23-02-2015 23:35
31,8641,1,23-02-2015 23:47
31,8807,0.5,23-02-2015 23:28
31,8808,3.5,24-02-2015 00:02
31,8810,1,24-02-2015 00:13
31,8907,4,23-02-2015 23:54
31,8917,0.5,23-02-2015 23:38
31,8937,2,23-02-2015 23:57
31,8957,0.5,24-02-2015 00:11
31,8961,4,23-02-2015 23:18
31,8972,4.5,23-02-2015 23:38
31,8985,5,23-02-2015 23:53
31,30707,0.5,23-02-2015 23:32
31,30816,2,23-02-2015 23:55
31,32031,4,23-02-2015 23:54
31,33004,3,23-02-2015 23:33
31,33493,5,23-02-2015 23:24
31,33615,4,23-02-2015 23:28
31,33646,4,23-02-2015 23:58
31,33679,2.5,23-02-2015 23:33
31,33794,4.5,24-02-2015 00:09
31,34072,3,23-02-2015 23:52
31,34150,3.5,23-02-2015 23:28
31,34332,4,24-02-2015 00:02
31,36519,5,23-02-2015 23:56
31,37386,4,24-02-2015 00:15
31,38038,4,23-02-2015 23:47
31,39183,0.5,23-02-2015 23:37
31,39446,0.5,23-02-2015 23:41
31,40339,3.5,24-02-2015 00:00
31,40815,3.5,23-02-2015 23:36
31,41566,5,23-02-2015 23:25
31,41569,1,23-02-2015 23:26
31,42738,5,23-02-2015 23:54
31,44022,4,23-02-2015 23:30
31,44191,5,23-02-2015 23:19
31,45431,5,23-02-2015 23:53
31,45499,5,23-02-2015 23:26
31,45517,4,23-02-2015 23:48
31,45722,5,23-02-2015 23:24
31,46578,0.5,23-02-2015 23:36
31,46970,0.5,23-02-2015 23:30
31,46972,4,23-02-2015 23:41
31,47200,4,23-02-2015 23:54
31,47610,4,23-02-2015 23:26
31,48322,4,24-02-2015 00:00
31,48385,0.5,23-02-2015 23:25
31,48394,1.5,23-02-2015 23:24
31,49274,4,23-02-2015 23:55
31,49649,3.5,23-02-2015 23:59
31,50798,4.5,24-02-2015 00:02
31,50872,3.5,23-02-2015 23:32
31,51077,4,23-02-2015 23:55
31,51662,4.5,23-02-2015 23:24
31,52245,0.5,23-02-2015 23:54
31,52287,4,24-02-2015 00:04
31,52722,3,24-02-2015 00:12
31,52973,0.5,24-02-2015 00:12
31,53121,4,24-02-2015 00:15
31,53125,5,23-02-2015 23:26
31,53464,4,24-02-2015 00:16
31,53894,0.5,24-02-2015 00:17
31,53996,4.5,23-02-2015 23:33
31,54001,5,23-02-2015 23:33
31,54259,5,23-02-2015 23:27
31,54272,3,24-02-2015 00:11
31,54503,0.5,23-02-2015 23:33
31,54997,4,23-02-2015 23:38
31,55995,4,24-02-2015 00:18
31,56171,4.5,23-02-2015 23:54
31,56367,0.5,23-02-2015 23:36
31,56587,1.5,23-02-2015 23:55
31,56775,4.5,24-02-2015 00:17
31,56949,3,23-02-2015 23:53
31,57528,4,23-02-2015 23:58
31,57640,4.5,23-02-2015 23:30
31,58025,4,24-02-2015 00:17
31,58559,5,23-02-2015 23:17
31,58803,3,23-02-2015 23:53
31,59315,5,23-02-2015 23:18
31,59369,4,23-02-2015 23:26
31,59501,4,23-02-2015 23:55
31,59784,4,23-02-2015 23:38
31,60069,4.5,23-02-2015 23:36
31,60074,4,23-02-2015 23:28
31,60684,4,23-02-2015 23:33
31,60756,0.5,23-02-2015 23:56
31,61024,0.5,23-02-2015 23:41
31,61132,1.5,24-02-2015 00:13
31,61160,5,24-02-2015 00:03
31,63082,0.5,23-02-2015 23:24
31,63992,1,24-02-2015 00:16
31,65682,5,24-02-2015 00:03
31,68205,4.5,24-02-2015 00:04
31,68319,5,23-02-2015 23:20
31,68954,3,23-02-2015 23:18
31,69122,1.5,23-02-2015 23:36
31,69406,2,23-02-2015 23:21
31,69526,4,24-02-2015 00:16
31,69784,0.5,23-02-2015 23:58
31,69844,5,23-02-2015 23:39
31,70286,4,23-02-2015 23:32
31,71530,3,23-02-2015 23:21
31,71535,1.5,23-02-2015 23:26
31,72378,0.5,23-02-2015 23:41
31,72998,4.5,23-02-2015 23:36
31,73017,4,23-02-2015 23:26
31,73321,4,23-02-2015 23:21
31,74789,3,23-02-2015 23:20
31,76093,5,23-02-2015 23:17
31,76175,4.5,24-02-2015 00:01
31,76251,0.5,23-02-2015 23:27
31,77561,5,23-02-2015 23:27
31,78105,5,23-02-2015 23:21
31,78209,0.5,24-02-2015 00:03
31,78469,4.5,23-02-2015 23:21
31,79091,5,23-02-2015 23:20
31,79695,4.5,23-02-2015 23:21
31,79702,0.5,23-02-2015 23:39
31,81562,0.5,23-02-2015 23:41
31,81564,4,23-02-2015 23:21
31,81834,5,23-02-2015 23:28
31,81847,2.5,23-02-2015 23:52
31,82459,4,24-02-2015 00:13
31,82461,4.5,23-02-2015 23:21
31,83613,5,24-02-2015 00:04
31,84944,4,23-02-2015 23:21
31,85510,4,24-02-2015 00:05
31,86332,5,23-02-2015 23:20
31,86880,5,23-02-2015 23:21
31,86911,2,23-02-2015 23:59
31,87222,4.5,24-02-2015 00:02
31,87232,4.5,23-02-2015 23:18
31,87430,4,24-02-2015 00:04
31,88125,5,23-02-2015 23:27
31,88140,5,24-02-2015 00:15
31,88744,4,23-02-2015 23:42
31,89745,5,23-02-2015 23:18
31,91500,4.5,23-02-2015 23:20
31,91529,5,23-02-2015 23:27
31,95167,3,23-02-2015 23:59
31,98809,4.5,23-02-2015 23:20
31,102125,4.5,23-02-2015 23:54
31,102445,0.5,23-02-2015 23:19
31,106487,4,23-02-2015 23:54
31,106489,5,23-02-2015 23:55
31,106696,3,24-02-2015 00:00
31,112852,4.5,23-02-2015 23:19
31,118696,5,23-02-2015 23:44
31,125916,0.5,23-02-2015 23:20
32,6,3,22-10-1996 05:41
32,10,3,22-10-1996 05:36
32,14,3,22-10-1996 05:46
32,16,3,22-10-1996 05:42
32,17,4,22-10-1996 05:40
32,19,3,22-10-1996 05:38
32,25,4,22-10-1996 05:41
32,31,3,22-10-1996 05:42
32,34,4,22-10-1996 05:38
32,36,3,22-10-1996 05:41
32,39,3,22-10-1996 05:39
32,45,3,22-10-1996 05:43
32,47,3,22-10-1996 05:38
32,50,5,22-10-1996 05:33
32,58,4,22-10-1996 05:44
32,110,3,22-10-1996 05:33
32,150,4,22-10-1996 05:30
32,151,3,22-10-1996 05:40
32,153,3,22-10-1996 05:35
32,161,3,22-10-1996 05:36
32,165,3,22-10-1996 05:35
32,170,3,22-10-1996 05:45
32,173,3,22-10-1996 05:39
32,185,3,22-10-1996 05:36
32,225,3,22-10-1996 05:38
32,231,3,22-10-1996 05:36
32,235,3,22-10-1996 05:40
32,247,3,22-10-1996 05:47
32,260,4,22-10-1996 05:47
32,292,4,22-10-1996 05:36
32,296,5,22-10-1996 05:30
32,300,3,22-10-1996 05:38
32,315,2,22-10-1996 05:39
32,316,3,22-10-1996 05:36
32,318,5,22-10-1996 05:36
32,319,4,22-10-1996 05:45
32,337,4,22-10-1996 05:40
32,342,4,22-10-1996 05:43
32,344,3,22-10-1996 05:35
32,345,3,22-10-1996 05:44
32,350,3,22-10-1996 05:39
32,355,2,22-10-1996 05:42
32,356,3,22-10-1996 05:36
32,357,4,22-10-1996 05:39
32,368,5,22-10-1996 05:41
32,371,3,22-10-1996 05:44
32,377,3,22-10-1996 05:37
32,380,4,22-10-1996 05:30
32,410,3,22-10-1996 05:38
32,434,4,22-10-1996 05:36
32,442,3,22-10-1996 05:40
32,454,3,22-10-1996 05:37
32,457,4,22-10-1996 05:33
32,468,3,22-10-1996 05:43
32,474,4,22-10-1996 05:39
32,480,3,22-10-1996 05:36
32,497,4,22-10-1996 05:42
32,527,3,22-10-1996 05:38
32,535,4,22-10-1996 05:47
32,588,3,22-10-1996 05:35
32,589,4,22-10-1996 05:33
32,590,3,22-10-1996 05:35
32,592,4,22-10-1996 05:30
32,593,4,22-10-1996 05:33
32,597,3,22-10-1996 05:38
32,608,3,22-10-1996 05:43
32,708,4,22-10-1996 05:46
32,736,4,22-10-1996 05:40
32,745,4,22-10-1996 05:53
32,778,5,22-10-1996 05:49
32,780,4,22-10-1996 05:41
32,786,3,22-10-1996 05:47
32,1047,4,22-10-1996 05:33
33,157,3,14-08-2000 20:33
33,161,4,14-08-2000 20:33
33,293,5,14-08-2000 20:33
33,345,4,14-08-2000 20:33
33,370,1,14-08-2000 20:38
33,480,1,14-08-2000 20:33
33,608,4,14-08-2000 20:36
33,673,2,14-08-2000 20:38
33,1028,3,14-08-2000 20:37
33,1077,5,14-08-2000 20:37
33,1078,4,14-08-2000 20:38
33,1197,5,14-08-2000 20:36
33,1215,5,14-08-2000 20:37
33,1230,5,14-08-2000 20:36
33,1304,5,14-08-2000 20:36
33,1566,1,14-08-2000 20:38
33,1639,5,14-08-2000 20:36
33,1732,1,14-08-2000 20:38
33,2000,4,14-08-2000 20:37
33,2001,4,14-08-2000 20:38
33,2002,4,14-08-2000 20:38
33,2115,5,14-08-2000 20:33
33,2302,3,14-08-2000 20:38
33,2355,4,14-08-2000 20:38
33,2746,4,14-08-2000 20:38
33,2949,4,14-08-2000 20:37
33,3263,3,14-08-2000 20:38
33,3301,4,14-08-2000 20:38
33,3386,2,14-08-2000 20:33
33,3593,1,14-08-2000 20:35
33,3596,1,14-08-2000 20:35
33,3623,3,14-08-2000 20:34
33,3646,1,14-08-2000 20:35
33,3654,4,14-08-2000 20:36
33,3717,2,14-08-2000 20:34
33,3745,3,14-08-2000 20:34
33,3751,5,14-08-2000 20:34
33,3752,1,14-08-2000 20:34
33,3753,1,14-08-2000 20:34
33,3754,4,14-08-2000 20:34
33,3760,5,14-08-2000 20:37
33,3793,5,14-08-2000 20:34
33,3799,1,14-08-2000 20:35
33,3809,2,14-08-2000 20:38
33,3814,4,14-08-2000 20:38
33,3821,1,14-08-2000 20:35
33,3836,5,14-08-2000 20:36
33,3868,5,14-08-2000 20:37
33,3869,2,14-08-2000 20:38
33,3873,5,14-08-2000 20:36
34,1,5,28-10-1996 13:30
34,2,3,28-10-1996 13:29
34,7,3,28-10-1996 13:48
34,10,5,05-08-1996 12:58
34,15,3,28-10-1996 13:49
34,17,5,28-10-1996 13:30
34,21,4,22-10-1996 16:52
34,32,4,04-11-1996 16:21
34,34,3,05-08-1996 12:58
34,45,4,28-10-1996 13:46
34,48,4,28-10-1996 14:01
34,60,4,28-10-1996 13:48
34,68,4,31-12-1996 12:48
34,95,4,02-12-1996 11:01
34,104,3,02-12-1996 11:04
34,107,4,24-09-1996 14:05
34,135,3,02-12-1996 11:03
34,141,4,24-09-1996 14:05
34,150,5,05-08-1996 12:56
34,153,3,05-08-1996 12:56
34,158,3,28-10-1996 13:30
34,161,5,28-10-1996 13:28
34,165,4,05-08-1996 12:56
34,172,3,28-10-1996 13:44
34,173,1,28-10-1996 13:29
34,181,2,28-10-1996 13:46
34,185,3,22-10-1996 16:53
34,186,3,04-11-1996 16:31
34,203,4,28-10-1996 13:46
34,204,4,28-10-1996 13:30
34,208,5,05-08-1996 12:58
34,224,3,28-10-1996 13:45
34,231,3,05-08-1996 12:57
34,236,4,09-08-1996 15:44
34,237,4,28-10-1996 13:45
34,239,5,28-10-1996 13:50
34,252,4,05-08-1996 13:00
34,261,4,04-11-1996 16:20
34,272,4,28-10-1996 13:45
34,277,3,05-08-1996 13:00
34,289,4,04-11-1996 16:22
34,296,3,05-08-1996 12:56
34,316,4,05-08-1996 12:57
34,317,3,28-10-1996 13:29
34,329,4,05-08-1996 12:57
34,338,3,28-10-1996 13:47
34,339,4,05-08-1996 12:58
34,344,3,05-08-1996 12:56
34,355,4,28-10-1996 13:45
34,356,5,05-08-1996 12:58
34,357,5,09-08-1996 15:44
34,364,4,05-08-1996 12:58
34,367,5,05-08-1996 12:59
34,368,4,09-08-1996 15:42
34,370,4,09-08-1996 15:43
34,376,4,01-03-1997 13:17
34,377,5,09-08-1996 15:42
34,380,5,05-08-1996 12:56
34,410,4,05-08-1996 12:58
34,432,3,28-10-1996 13:29
34,434,3,04-11-1996 16:23
34,435,3,28-10-1996 13:29
34,440,5,05-08-1996 13:00
34,442,3,28-10-1996 13:30
34,457,5,05-08-1996 12:57
34,466,3,28-10-1996 13:45
34,474,4,28-10-1996 13:29
34,480,5,05-08-1996 12:58
34,485,3,09-08-1996 15:42
34,494,4,28-10-1996 13:47
34,500,5,09-08-1996 15:44
34,509,4,28-10-1996 13:30
34,520,3,28-10-1996 13:45
34,531,4,28-10-1996 13:48
34,539,5,09-08-1996 15:43
34,551,4,28-10-1996 13:30
34,553,4,28-10-1996 13:30
34,587,5,28-10-1996 13:29
34,588,4,05-08-1996 12:56
34,589,5,05-08-1996 12:59
34,590,2,05-08-1996 12:56
34,592,4,05-08-1996 12:56
34,595,5,05-08-1996 12:57
34,597,4,28-10-1996 13:29
34,637,3,28-10-1996 13:51
34,648,4,14-11-1996 13:21
34,688,3,28-10-1996 13:49
34,708,5,04-11-1996 16:18
34,733,5,17-01-1997 14:20
34,736,4,10-10-1996 16:38
34,761,3,31-12-1996 12:49
34,780,4,04-11-1996 16:20
34,786,4,04-11-1996 16:17
35,47,5,26-11-2006 00:01
35,50,5,26-11-2006 00:00
35,60,4,25-11-2006 23:45
35,107,4,25-11-2006 23:45
35,110,4.5,25-11-2006 23:59
35,111,5,26-11-2006 00:32
35,153,3,26-11-2006 00:00
35,208,3.5,26-11-2006 00:02
35,231,1,26-11-2006 00:01
35,253,4.5,26-11-2006 00:02
35,260,3,25-11-2006 23:59
35,293,5,26-11-2006 00:14
35,296,5,25-11-2006 23:59
35,318,4,25-11-2006 23:59
35,344,2,26-11-2006 00:00
35,356,4.5,25-11-2006 23:59
35,367,3,26-11-2006 00:01
35,413,2.5,25-11-2006 23:47
35,480,3,25-11-2006 23:59
35,500,4,26-11-2006 00:01
35,527,4.5,26-11-2006 00:00
35,592,3.5,25-11-2006 23:59
35,593,4.5,25-11-2006 23:59
35,595,4,26-11-2006 00:00
35,597,3,26-11-2006 00:01
35,778,5,26-11-2006 00:17
35,858,5,25-11-2006 23:54
35,1019,3.5,25-11-2006 23:43
35,1089,5,26-11-2006 00:17
35,1097,3.5,26-11-2006 00:01
35,1221,4.5,25-11-2006 23:54
35,1222,3.5,26-03-2008 19:08
35,1223,4.5,25-11-2006 23:42
35,1265,4.5,26-11-2006 00:02
35,1270,4.5,26-11-2006 00:01
35,1347,2,25-11-2006 23:41
35,1580,3.5,26-11-2006 00:02
35,1617,4.5,26-11-2006 00:02
35,1644,2,25-11-2006 23:40
35,1721,3.5,26-11-2006 00:02
35,2023,4.5,25-11-2006 23:54
35,2028,3.5,26-11-2006 00:01
35,2231,4,25-11-2006 23:48
35,2300,3.5,25-11-2006 23:46
35,2329,4.5,26-11-2006 00:14
35,2360,5,26-11-2006 00:10
35,2396,4,26-11-2006 00:03
35,2501,3.5,25-11-2006 23:41
35,2542,5,26-11-2006 00:13
35,2571,5,26-11-2006 00:01
35,2688,4,25-11-2006 23:46
35,2692,5,26-11-2006 00:09
35,2858,5,26-11-2006 00:01
35,2959,5,26-11-2006 00:10
35,2997,5,26-11-2006 00:07
35,3301,3,25-11-2006 23:50
35,3396,5,25-11-2006 23:45
35,3535,5,28-03-2008 17:47
35,3556,3.5,25-11-2006 23:58
35,3578,4,26-11-2006 00:03
35,3793,4,28-03-2008 17:19
35,3949,4.5,25-11-2006 23:58
35,4011,5,26-11-2006 00:10
35,4014,4.5,28-03-2008 17:47
35,4226,4.5,26-11-2006 00:09
35,4235,5,26-03-2008 19:07
35,4381,4.5,28-03-2008 17:39
35,4718,1,25-11-2006 23:43
35,4886,4.5,28-03-2008 17:37
35,4954,4.5,26-11-2006 00:06
35,4973,5,26-11-2006 00:09
35,4979,5,28-03-2008 17:35
35,4993,5,28-03-2008 17:11
35,5014,4.5,28-03-2008 17:50
35,5219,4,28-03-2008 17:26
35,5225,4.5,28-03-2008 17:33
35,5254,4,28-03-2008 17:20
35,5349,4,28-03-2008 17:19
35,5418,5,28-03-2008 17:12
35,5445,5,28-03-2008 17:15
35,5577,4.5,28-03-2008 17:44
35,5608,5,26-11-2006 00:17
35,5782,4.5,26-03-2008 19:08
35,5785,1,28-03-2008 17:24
35,5902,5,25-11-2006 23:53
35,5991,4.5,28-03-2008 17:49
35,6003,5,26-11-2006 00:03
35,6016,5,26-11-2006 00:08
35,6218,4,28-03-2008 17:48
35,6333,4,28-03-2008 17:15
35,6365,4,28-03-2008 17:25
35,6377,5,28-03-2008 17:30
35,6539,5,28-03-2008 17:13
35,6595,4,28-03-2008 17:27
35,6618,3.5,28-03-2008 17:16
35,6773,5,28-03-2008 16:54
35,6863,4.5,28-03-2008 17:49
35,6874,5,25-11-2006 23:54
35,6934,4.5,25-11-2006 23:40
35,6942,5,28-03-2008 17:45
35,7090,4.5,28-03-2008 17:10
35,7143,4.5,28-03-2008 17:14
35,7153,4.5,28-03-2008 17:11
35,7155,3.5,28-03-2008 17:50
35,7235,5,28-03-2008 17:16
35,7323,5,25-11-2006 23:58
35,7361,5,26-11-2006 00:07
35,7373,4,28-03-2008 17:24
35,7438,4,25-11-2006 23:54
35,8360,5,28-03-2008 17:49
35,8376,4.5,28-03-2008 17:49
35,8636,4,28-03-2008 17:17
35,8665,5,28-03-2008 17:14
35,8798,4.5,28-03-2008 17:13
35,8961,5,28-03-2008 17:30
35,8968,4.5,28-03-2008 17:19
35,8972,4,28-03-2008 17:25
35,8983,4.5,28-03-2008 16:55
35,8984,4.5,28-03-2008 17:26
35,8985,4,28-03-2008 17:20
35,27005,5,26-03-2008 19:07
35,27592,5,28-03-2008 17:11
35,27660,5,28-03-2008 17:13
